CSTAD0,Product::0,0.0,0,2024-03-01
CSTAD1,Product::1,0.0,0,2024-03-01
CSTAD2,Product::2,0.0,0,2024-03-01
CSTAD3,Product::3,0.0,0,2024-03-01
CSTAD4,Kapal,45.0,34,2024-03-01
CSTAD5,Product::5,0.0,0,2024-03-01
CSTAD6,Product::6,0.0,0,2024-03-01
CSTAD7,Product::7,0.0,0,2024-03-01
CSTAD8,Product::8,0.0,0,2024-03-01
CSTAD9,Product::9,0.0,0,2024-03-01
CSTAD10,Product::10,0.0,0,2024-03-01
CSTAD11,Product::11,0.0,0,2024-03-01
CSTAD12,Product::12,0.0,0,2024-03-01
CSTAD13,Product::13,0.0,0,2024-03-01
CSTAD14,Product::14,0.0,0,2024-03-01
CSTAD15,Product::15,0.0,0,2024-03-01
CSTAD16,Product::16,0.0,0,2024-03-01
CSTAD17,Product::17,0.0,0,2024-03-01
CSTAD18,Product::18,0.0,0,2024-03-01
CSTAD19,Product::19,0.0,0,2024-03-01
CSTAD20,Product::20,0.0,0,2024-03-01
CSTAD21,Product::21,0.0,0,2024-03-01
CSTAD22,Product::22,0.0,0,2024-03-01
CSTAD23,Product::23,0.0,0,2024-03-01
CSTAD24,Product::24,0.0,0,2024-03-01
CSTAD25,Product::25,0.0,0,2024-03-01
CSTAD26,Product::26,0.0,0,2024-03-01
CSTAD27,Product::27,0.0,0,2024-03-01
CSTAD28,Product::28,0.0,0,2024-03-01
CSTAD29,Product::29,0.0,0,2024-03-01
CSTAD30,Product::30,0.0,0,2024-03-01
CSTAD31,Product::31,0.0,0,2024-03-01
CSTAD32,Product::32,0.0,0,2024-03-01
CSTAD33,Product::33,0.0,0,2024-03-01
CSTAD34,Product::34,0.0,0,2024-03-01
CSTAD35,Product::35,0.0,0,2024-03-01
CSTAD36,Product::36,0.0,0,2024-03-01
CSTAD37,Product::37,0.0,0,2024-03-01
CSTAD38,Product::38,0.0,0,2024-03-01
CSTAD39,Product::39,0.0,0,2024-03-01
CSTAD40,Product::40,0.0,0,2024-03-01
CSTAD41,Product::41,0.0,0,2024-03-01
CSTAD42,Product::42,0.0,0,2024-03-01
CSTAD43,Product::43,0.0,0,2024-03-01
CSTAD44,Product::44,0.0,0,2024-03-01
CSTAD45,Product::45,0.0,0,2024-03-01
CSTAD46,Product::46,0.0,0,2024-03-01
CSTAD47,Product::47,0.0,0,2024-03-01
CSTAD48,Product::48,0.0,0,2024-03-01
CSTAD49,Product::49,0.0,0,2024-03-01
CSTAD50,Product::50,0.0,0,2024-03-01
CSTAD51,Product::51,0.0,0,2024-03-01
CSTAD52,Product::52,0.0,0,2024-03-01
CSTAD53,Product::53,0.0,0,2024-03-01
CSTAD54,Product::54,0.0,0,2024-03-01
CSTAD55,Product::55,0.0,0,2024-03-01
CSTAD56,Product::56,0.0,0,2024-03-01
CSTAD57,Product::57,0.0,0,2024-03-01
CSTAD58,Product::58,0.0,0,2024-03-01
CSTAD59,Product::59,0.0,0,2024-03-01
CSTAD60,Product::60,0.0,0,2024-03-01
CSTAD61,Product::61,0.0,0,2024-03-01
CSTAD62,Product::62,0.0,0,2024-03-01
CSTAD63,Product::63,0.0,0,2024-03-01
CSTAD64,Product::64,0.0,0,2024-03-01
CSTAD65,Product::65,0.0,0,2024-03-01
CSTAD66,Product::66,0.0,0,2024-03-01
CSTAD67,Product::67,0.0,0,2024-03-01
CSTAD68,Product::68,0.0,0,2024-03-01
CSTAD69,Product::69,0.0,0,2024-03-01
CSTAD70,Product::70,0.0,0,2024-03-01
CSTAD71,Product::71,0.0,0,2024-03-01
CSTAD72,Product::72,0.0,0,2024-03-01
CSTAD73,Product::73,0.0,0,2024-03-01
CSTAD74,Product::74,0.0,0,2024-03-01
CSTAD75,Product::75,0.0,0,2024-03-01
CSTAD76,Product::76,0.0,0,2024-03-01
CSTAD77,Product::77,0.0,0,2024-03-01
CSTAD78,Product::78,0.0,0,2024-03-01
CSTAD79,Product::79,0.0,0,2024-03-01
CSTAD80,Product::80,0.0,0,2024-03-01
CSTAD81,Product::81,0.0,0,2024-03-01
CSTAD82,Product::82,0.0,0,2024-03-01
CSTAD83,Product::83,0.0,0,2024-03-01
CSTAD84,Product::84,0.0,0,2024-03-01
CSTAD85,Product::85,0.0,0,2024-03-01
CSTAD86,Product::86,0.0,0,2024-03-01
CSTAD87,Product::87,0.0,0,2024-03-01
CSTAD88,Product::88,0.0,0,2024-03-01
CSTAD89,Product::89,0.0,0,2024-03-01
CSTAD90,Product::90,0.0,0,2024-03-01
CSTAD91,Product::91,0.0,0,2024-03-01
CSTAD92,Product::92,0.0,0,2024-03-01
CSTAD93,Product::93,0.0,0,2024-03-01
CSTAD94,Product::94,0.0,0,2024-03-01
CSTAD95,Product::95,0.0,0,2024-03-01
CSTAD96,Product::96,0.0,0,2024-03-01
CSTAD97,Product::97,0.0,0,2024-03-01
CSTAD98,Product::98,0.0,0,2024-03-01
CSTAD99,Product::99,0.0,0,2024-03-01
